"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Australia","AUS","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.6718229867098","11.2978014632296","9.95344748837334","10.0318118893232","10.7856802106758","11.179736416956","12.1313550700466","14.6358771636799","14.8443924654595","15.3578444226982","15.4686598176875","15.5656016987152","14.4721678804391","","",
"Australia","AUS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","18.0851542127507","18.4895571592257","18.1709583222724","21.3029975126126","23.6802268303818","23.65260111997","24.5341644506715","23.7344734245744","23.3976075700768","23.5944052266961","23.3255890760418","25.6094144017932","26.5106993223294","26.4830427325693","26.1900553335383","25.7516362745441","24.2484307895606","22.2288428888599","21.8612885653444","23.2129027588453","24.4847282617701","25.0157308236186","25.1382686362075","25.4515566141696","24.6270368215254","23.8644242388225","21.3685837540406","24.5677999035703","24.0839192992911","26.2649170432272","26.4337032799339","25.7735717139433","25.6963970273124","25.6395745312895","24.9779713577472","24.5017223560248","24.3704095682287","26.4938558657932","26.7688330332283","26.0321384250703","26.1413123942118","25.8963215034495","26.2708238193841","26.7570314187914","26.9385938819086","26.5625682674079","26.1359111957416","26.1035090234959","",
"Australia","AUS","Other taxes (% of revenue)","GC.TAX.OTHR.RV.ZS","","","","","","","","","","","","","2.06888962253769","1.05252295944691","0.889578062515302","0.794760935910478","0.807737272823892","0.760421853075635","0.693842150910668","0.492797573919636","0.323952879581152","0.191560244308717","0.140952744994983","0.132978723404255","0.133013043219313","0.159065910821558","0.138625199650423","0.850274303562609","1.20606519726321","1.23886612997112","1.21566406408026","1.30304175701753","1.43908098602541","1.42076838099914","1.40843711714145","2.46073848416408","2.45019665526173","2.37927165456721","2.26351065926948","2.12696481736402","2.05123126307143","0.0631474571406205","0.0792936763293127","0.118329911275952","0.165829539420424","0.116658143697264","0.136823760614038","0.12161180815911","0.121283890252404","0.121826689416266","0.166471847541996","0.156399528014098","0.149854402824528","0.171519755305563","0.216273283330814","0.184406949758515","0.162293227527838","0.137931034482759","0.23088378223926","0.207947120350612","",
"Australia","AUS","Grants and other revenue (current LCU)","GC.REV.GOTR.CN","","","","","","","","","","","","","1139000000","1212000000","1353000000","1566000000","1898000000","2338000000","2775000000","2903000000","3082000000","3320000000","3897000000","4741000000","5469000000","6124000000","7526000000","8448000000","8090000000","7658000000","7517000000","7236000000","8143000000","8389000000","9574000000","8500000000","8714000000","9195000000","8989000000","16807000000","19078000000","15770000000","18607000000","18654000000","20140000000","21215000000","24674000000","26007000000","28578000000","31675000000","37457000000","34603000000","35700000000","39290000000","40027000000","43348000000","43581000000","50067000000","52174000000","58441000000","",
"Australia","AUS","Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)","FX.OWN.TOTL.OL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1139221191406","","","99.6139907836914","","","99.6360931396484","","","",
"Australia","AUS","Consumer price index (2010 = 100)","FP.CPI.TOTL","7.96045785639958","8.14255983350676","8.1165452653486","8.16857440166493","8.40270551508845","8.68886576482831","8.97502601456816","9.28720083246618","9.5213319458897","9.83350676378772","10.1716961498439","10.79604578564","11.4464099895942","12.4869927159209","14.4120707596254","16.5972944849116","18.8085327783559","21.1238293444329","22.8147762747138","24.8959417273673","27.4193548387097","30.0208116545265","33.4287200832466","36.7845993756504","38.2414151925078","40.8168574401665","44.5109261186264","48.309053069719","51.7950052029136","55.6971904266389","59.7814776274714","61.6805411030177","62.3048907388137","63.3975026014568","64.6462018730489","67.6378772112383","69.4068678459938","69.5629552549428","70.1612903225807","71.2018730489074","74.3756503642039","77.6534859521332","79.9687825182102","82.1540062434963","84.0790842872008","86.3423517169615","89.4120707596254","91.4932362122789","95.4734651404787","97.1644120707596","100","103.303850156087","105.124869927159","107.700312174818","110.379812695109","112.044745057232","113.475546305931","115.686784599376","117.89802289282","119.797086368366","",
"Australia","AUS","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","18.7267904509284","17.2760428538865","18.5553428667943","19.1876692355759","19.9354352231491","20.632583444881","22.028092656481","22.3509689779677","23.5547022319745","23.6063719195255","22.2979023635722","23.0331894627177","24.2565866378923","28.1637083643235","27.679187682506","27.1521522224877","27.742268784391","26.9171680163208","27.8517713664827","28.521170111395","27.6849372135928","27.7307383891365","26.9161911920462","28.6345205305646","30.2874710607467","37.0215301332493","40.3663541346449","42.8717930768962","46.813260098367","59.3740477123329","60.6821670876046","60.2374515362438","61.9821217809571","63.3988655764473","66.8918704912401","69.9541905141265","71.682422426881","75.5050974714159","79.2644229778421","84.2802905145765","87.7357594769186","88.6518269211677","91.482919963263","99.4005681961384","102.975019675354","108.794102148524","113.96120661252","120.781309516204","121.952853880525","122.633448527858","125.495658263693","122.334841433773","121.283723868631","124.782324039651","128.506815788899","136.317380046235","142.423168295968","140.292665440877","139.525908705372","135.840754741125","",
"Australia","AUS","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8912154347","","","","","25.3450324468","","","","","23.3722454585","","","","","20.4905158874","","","",
"Australia","AUS","Population density (people per sq. km of land area)","EN.POP.DNST","","1.36456529945459","1.39827916118871","1.42535438605626","1.45360113507673","1.48236856149851","1.51660310063392","1.53586816448199","1.56320372805019","1.59626674303269","1.62802806451193","1.68400088515158","1.71524152922953","1.74166590734546","1.78631399450685","1.80844278406206","1.82666649310753","1.84736341980917","1.86897153196308","1.88927795061375","1.91244809497156","1.94303789229788","1.9757103992294","2.00057274514143","2.02335238144826","2.05120862241777","2.08510472124234","2.11706129674707","2.1519857334392","2.18871952410086","2.22135298022728","2.24984705101337","2.2773127839319","2.29970191218776","2.32417375004881","2.35242049906929","2.38353097379691","2.41034585996381","2.43559871392682","2.46358512424664","2.49313356677037","2.52697759785481","2.55800997097223","2.58977129245148","2.61997058172683","2.65477786600367","2.69423219608711","2.71111516082423","2.76599455892116","2.82359449643987","2.86785858401781","2.90798641031983","2.95920036968095","3.01057352615753","3.05581479504836","3.10011259648803","3.14493553058884","3.19836141871706","3.24787091037205","","",
"Australia","AUS","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)","EN.ATM.PM25.MC.T2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.271031364978958","","","","","0.269469577098969","","","","","0.370454343232485","","","","","0.370451510730963","","","","","0.3704577208273","0.37046012438039","0.370463085258754","0.37046679372249","0.370471429551966","0.370477163093663","0","0","","","",
"Australia","AUS","HFC gas emissions (thousand metric tons of CO2 equivalent)","EN.ATM.HFCG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","612.5","","","","","","","","","","2545.7","","","","","5145.6","","","6857.4","","7992","","","","","","","","","","",
"Australia","AUS","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","2.80162709209182","2.77347866973789","2.78467004083077","2.80946916601887","2.91366577700322","3.06718457234533","2.91216180339962","2.96674642915758","2.97860866574995","3.05846397974371","2.90467527592779","2.95995326059832","2.96183900771373","2.99692167069204","2.9248244066821","2.91308658408626","2.81834518043847","2.83265721737973","3.03909678625586","3.01655313446191","3.17149825799391","3.28723418601152","3.20186099655338","3.21396580410005","3.27212301437201","3.32577770494082","3.23992615287603","3.29960926522671","3.35885600766309","3.30324381998319","3.05301903505856","3.06993439857431","3.08874867431065","3.05028460594406","3.06035994426033","3.0407172400163","3.05952603867151","3.0192835382869","3.04946931806667","3.06403591424275","3.04755703141298","3.0720487832986","3.11877404626643","3.03513599971464","3.0414875230486","3.08580921248965","3.09166801675312","3.04434276703353","3.04474321606191","3.10448114291755","3.06240112822689","3.05277091982871","3.06224673182722","2.94383700966797","2.88510355609606","2.79728248631972","","","","","",
"Australia","AUS","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","0","0","0.0122204570450935","0.0182575038340758","0.0230066390586998","0.0209198768715818","0.022237046920169","0.0205534003031627","0.0167616493462957","0.019733812791896","0.866730118871631","3.26892261287586","3.48128024755771","4.27100961015975","5.21816588365444","4.00114163008467","4.65362865221489","5.00200031520118","6.38855864046437","6.87642730271505","7.32511497994414","9.30259862241703","9.74112418951663","9.47335500440687","10.5745085378103","9.61139896373057","10.9943050393223","10.6361624962934","10.6425441450822","10.2854190179628","9.30668170357839","6.8814841314458","7.31055892814499","7.53203950109045","7.29740561946294","8.62995862388241","7.02016640812297","6.25742747769703","6.63217430096555","7.85799525603186","7.74072732817444","7.70115711323657","13.9547361662078","13.3172549481835","13.548307940389","10.4240476117488","9.76508956846434","13.1077171278176","14.3804536085867","16.1518773050646","17.6468725633384","19.2972229989721","19.3430715070806","20.4526061509248","21.9097412431927","20.7954779685741","","","","","",
